Experiment,v1_mean,v2_mean,zr_mean,a_mean,ndt_mean,sndt_mean,alpha_mean,v1_median,v2_median,zr_median,a_median,ndt_median,sndt_median,alpha_median
3011_class_pictures_part_1.dat,2.015616921203337,-0.8616151414496647,0.5749584590971797,1.1757258717692716,0.5802860845939634,0.04982595418443916,1.9179361026753952,2.005034941622371,-0.8516842301683302,0.5752946706110127,1.179694665661948,0.5791965207823437,0.05120701336360608,1.9511993153207197
001_class_pictures_part_2.dat,3.142965390374264,-1.1558454910106801,0.5410558568822551,0.8360031952549188,0.5266395359327674,0.03763353567974366,1.8445969406214877,3.1184898705686486,-1.152456172910193,0.5425380845474277,0.8427200148603331,0.5271699088058965,0.038633340149965334,1.8817801099540914
2011_class_words_part_2.dat,3.0431179801298986,-2.023210772616465,0.464064656908791,1.0114202819645088,0.442574083893929,0.015834905782276823,1.9691861953042098,3.0378564697416124,-2.0187667508517144,0.46342353327588826,1.011696924737342,0.44199547406795703,0.01523940193005642,1.9812023655913555
1014_class_pictures_part_2.dat,1.7484667438453905,-2.0934565873657935,0.4323394340904501,1.179631596341737,0.5650469625894957,0.014514131484604106,1.9154165575625488,1.7417768147793586,-2.0896790052127683,0.4303117572634112,1.1817105105116903,0.5649115190702145,0.013348942238147046,1.9393183949341786
2020_class_pictures_part_1.dat,1.0383998485007806,-0.6686265814706542,0.3558861953385864,0.7704419330710504,0.6348650597857033,0.0830038457037419,1.7794660681972787,1.0263003490244136,-0.6590584499688663,0.35312872115358673,0.7717414322082029,0.6353971572360018,0.08405734059860515,1.8156649993307301
2016_class_pictures_part_2.dat,0.7704740052006378,-1.3112281003350332,0.6771956003933697,0.7695801679483508,0.49801470757996275,0.1210823486200114,1.864199125631852,0.7667781078347725,-1.297600282837462,0.6820276202067967,0.7706809966993095,0.4973033147922548,0.12142172226914168,1.8966984035948116
3017_class_pictures_part_1.dat,2.3011727949287817,-1.8338236160159946,0.4482506885697635,1.2326703527332257,0.5993526482065906,0.007633791552350907,2.0229440079304033,2.3091627408933766,-1.8273085558433806,0.4481928615537159,1.2260809543943663,0.6001262817702648,0.007020633219882638,2.0248719015370664
4008_class_pictures_part_1.dat,2.241498609627399,-2.10128888146445,0.42015940231728216,1.3145128082951412,0.5358388589685252,-0.0020294839941541938,1.9771828321130167,2.240364758245242,-2.097846959033321,0.42002112997623037,1.3082672911477453,0.5358265652337473,-0.0014542522713206912,1.9869844920989836
2016_class_words_part_2.dat,1.5598015760498734,-2.044200495385003,0.6575926321041459,0.6166177312197108,0.3826708565910151,0.10019744545236992,1.6661288932666976,1.536056884591488,-2.0161799371200435,0.6633875984110106,0.6172659913563453,0.38309541323422497,0.10032891687782378,1.6892492297063026
3005_class_words_part_2.dat,2.7996891791872214,-1.7961203376939843,0.5263409539421573,1.0696286515361668,0.48224626094314327,0.022316861684237396,1.9779308788031424,2.790624286367615,-1.7899842923570455,0.5273901979395531,1.0710280867426503,0.48223180449764685,0.021821708402820467,1.9873057000050132
020_class_words_part_2.dat,3.1099417165576067,-3.023624174963472,0.52146546576839,1.2297796950144935,0.45453339553362604,0.026875826538463352,1.9347002854017543,3.1076504147979014,-3.0204518669937648,0.5227940906515542,1.2205758379223166,0.45407942159305803,0.027120555835891444,1.9509988507117209
005_class_words_part_1.dat,3.9008660848789543,-2.920435888948673,0.5009902977212706,1.348216765952695,0.43856723553391064,0.01502621950765891,1.9778350843823758,3.898853301045043,-2.9197506670814946,0.5014875812459157,1.3332660005639627,0.43906114276303837,0.015224975189220391,1.9892400551244271
1015_class_words_part_1.dat,2.8674895766767077,-1.7794874745592697,0.43700934964367294,1.4362277930360332,0.4800008313385761,0.009435216579996474,1.9700743230762998,2.85837707126797,-1.7793320989010564,0.4362481890056984,1.4297610205648439,0.4797931792649751,0.00924577287194421,1.980087402357491
3018_class_pictures_part_1.dat,2.1244057017725644,-3.341811656856107,0.5222313154669946,2.1362290541610993,0.644416254643493,0.038667414615524434,1.9435337309750758,2.118286223021554,-3.3234745110827664,0.521731669500723,2.1025077425601175,0.6458766047323321,0.03788193420549404,1.9579260127641023
007_class_words_part_2.dat,3.4210845337188576,-2.9652487107184395,0.5547390231525803,0.9050626526252815,0.4486573600165681,0.03357537694317991,1.9163851987789113,3.405895973998969,-2.9320421760709183,0.5547441371431512,0.9042868963451963,0.4486981141226646,0.03363639205778054,1.9428400162189292
4002_class_pictures_part_2.dat,1.0918944382469102,-0.9538301852273047,0.44296210888602716,0.9229245853257753,0.5866115097123051,0.030307327981595866,1.852906257670019,1.0858957913656349,-0.9392995509098166,0.44524769086387883,0.9402625049423927,0.5862133118217006,0.030049761295238467,1.8972426390748045
4013_class_words_part_2.dat,3.2044679243587795,-1.8414868607203472,0.4790402068459846,0.8794524886338284,0.4428207156875328,0.031024886734021047,1.9425773055708242,3.19267293125316,-1.8431620443561023,0.4797684630119645,0.8808982573161216,0.44243651821534435,0.03167104609060761,1.9616918275001667
3007_class_pictures_part_1.dat,1.8914043531940372,-1.274005344956334,0.5396830010401991,1.1405286742630651,0.637636675707428,0.01567656100533568,1.966585851152981,1.8989624876423141,-1.2710184406116758,0.5395858697602531,1.1429544483642944,0.6377706054507253,0.014101527855939794,1.9824534400860034
3024_class_pictures_part_2.dat,2.140288934697394,-1.8910410386273755,0.4695485098653902,1.348799411513092,0.6075199841062743,0.006263567667534776,2.0195993412563844,2.1378077585795303,-1.8791890759636907,0.4703567369920172,1.3445913326907093,0.6069818524217294,0.005596522393957401,2.017761895643216
3025_class_words_part_1.dat,3.142361633780569,-1.667237323489046,0.4873643696201069,1.1183644886764983,0.49666499465367814,0.02555573824380772,1.95482188420573,3.133645929419026,-1.6697568690349063,0.48708669748888983,1.118923224540577,0.49601135568421273,0.02485513876614006,1.9678205889083973
