,3024,2005,1027,1006,4004,2003,1018,4002,1014,2017,3021,2004,005,1015,3025,009,004,1009,2014,2012,3016,017,002,3026,2015,1016,2009,4013,1022,1010,010,3017,3003,4003,020,011,2007,3010,3009,4011,2006,3011,2020,018,3022,3005,1021,2019,2008,3006,1019,3004,4001,1012,3002,008,4010,1011,3008,019,3018,3020,1001,014,1023,3013,2002,4006,3023,2001,3007,2011,3027,1003,4008,1026,2010,007,4007,2013,1004,013,3015,1017,012,1013,4012,1025,003,2016,2018,3019,001,4005,1005,3012,1024,1007,4009,1020,1002,1008,015,016
 [ 0.721  0.   ]
 [ 0.546  0.   ]
 [ 0.57   0.   ]
 [-0.914  1.   ]
 [ 0.881  1.   ]
 [-0.698  0.   ]
 [-0.627  1.   ]
 [ 0.595  0.   ]
 [ 0.859  0.   ]
 [ 0.697  0.   ]
 [-1.089  1.   ]
 [-0.705  1.   ]
 [-0.626  1.   ]
 [-0.626  1.   ]
 [-0.625  1.   ]
 [-0.714  1.   ]
 [ 0.555  0.   ]
 [ 0.906  0.   ]
 [ 0.611  0.   ]
 [-0.626  1.   ]
 [-0.97   1.   ]
 [-0.843  1.   ]
 [-0.707  1.   ]
 [ 0.723  0.   ]]","[[ 1.777  0.   ]
 [-1.064  1.   ]
 [-0.993  1.   ]
 [-0.873  1.   ]
 [-1.049  1.   ]
 [ 1.138  0.   ]
 [-1.05   1.   ]
 [-0.722  1.   ]
 [-0.953  1.   ]
 [-1.154  1.   ]
 [ 0.889  0.   ]
 [-0.777  1.   ]
 [-1.041  1.   ]
 [-0.674  1.   ]
 [ 0.794  0.   ]
 [ 0.77   0.   ]
 [ 0.858  0.   ]
 [ 0.866  0.   ]
 [ 0.768  0.   ]
 [-0.937  1.   ]
 [-0.801  1.   ]
 [ 0.753  0.   ]
 [-0.922  1.   ]
 [-0.754  1.   ]
 [ 0.657  0.   ]
 [ 0.833  0.   ]
 [ 0.625  0.   ]
 [ 0.681  0.   ]
 [-0.841  1.   ]
 [ 0.745  0.   ]
 [-0.714  1.   ]
 [ 0.978  0.   ]
 [ 0.826  0.   ]
 [ 0.762  0.   ]
 [-1.05   1.   ]
 [ 0.73   0.   ]
 [-0.642  1.   ]
 [ 0.786  0.   ]
 [ 0.85   0.   ]
 [-0.682  1.   ]
 [ 0.881  0.   ]
 [-0.705  1.   ]
 [-0.569  1.   ]
 [-0.841  1.   ]
 [-0.865  1.   ]
 [ 0.769  0.   ]
 [-0.657  1.   ]
 [-0.553  1.   ]
 [-0.954  1.   ]
 [ 0.65   0.   ]
 [-0.594  1.   ]
 [-0.554  1.   ]
 [ 0.562  0.   ]
 [-0.562  1.   ]
 [-0.673  1.   ]
 [ 0.657  0.   ]
 [-0.77   0.   ]
 [ 1.234  0.   ]
 [-0.794  1.   ]
 [ 0.914  0.   ]
 [ 0.794  0.   ]
 [ 0.874  0.   ]
 [ 0.922  0.   ]
 [ 0.617  0.   ]
 [ 0.657  1.   ]
 [ 0.882  0.   ]
 [ 0.858  0.   ]
 [ 0.65   0.   ]
 [ 0.625  1.   ]
 [-1.153  1.   ]
 [-0.953  1.   ]
 [ 0.865  1.   ]
 [-0.609  1.   ]
 [-1.265  1.   ]
 [ 1.058  1.   ]
 [ 0.93   1.   ]
 [ 1.082  0.   ]
 [ 0.634  0.   ]
 [ 0.866  0.   ]
 [ 0.962  0.   ]
 [-0.666  1.   ]
 [-0.723  1.   ]
 [ 0.762  0.   ]
 [-0.882  1.   ]
