Experiment,v1_mean,v2_mean,a_mean,ndt_mean,alpha_mean,v1_median,v2_median,a_median,ndt_median,alpha_median
1027_class_words_part_2.dat,3.6958058993885876,-4.643502390042509,1.6272616739160852,0.31392478137215674,1.7906226849968763,3.696533745015807,-4.674193273423408,1.612754110834238,0.31582444594905357,1.7916246723831022
3003_class_words_part_1.dat,2.7818269288022406,-2.6837271080769223,1.3225541966244059,0.45521387666683166,1.8032128423310119,2.783584014738352,-2.690891219537466,1.3193558931546605,0.4563213031919595,1.8061608632708546
1008_class_pictures_part_1.dat,1.1273398934810317,-1.2261762752597407,1.2886857465063357,0.6062930280688617,1.902848098092612,1.1313886395352193,-1.2241914433183703,1.294886879891374,0.6071429466974338,1.919588061818577
2008_class_pictures_part_1.dat,1.2336131215576558,-1.6144358374392163,1.0651258188549915,0.5877144242851328,1.78493780881616,1.2341561926449884,-1.6143441027996044,1.0687399707546243,0.5882778217361169,1.7921159522610042
4003_class_words_part_1.dat,2.9244641620845777,-2.561805161404726,1.5741752841664225,0.45255060275335496,1.8397430452248598,2.9194774716322964,-2.563990428287156,1.5615061369994794,0.45394009593652257,1.8425912977609422
1008_class_words_part_2.dat,2.835668455641499,-1.9677412196990627,1.234450942045159,0.4911879186742478,1.7712367446152955,2.828704940830423,-1.9701378135617986,1.2350461310332144,0.4921730516826822,1.7757915457502507
020_class_pictures_part_2.dat,3.5538239000278784,-3.676112328096217,2.2499123647973733,0.47453538687820945,1.7134672696021112,3.5612857838910505,-3.676891251071744,2.2140379058735857,0.4788585031524813,1.7216625530923326
3024_class_words_part_2.dat,2.2544577723314125,-2.2041670813254997,1.4887202896224367,0.5152286798638046,1.7950742040684504,2.2546669335480187,-2.2017233080527046,1.4807337702847172,0.5166290703991596,1.795858892448241
3017_class_words_part_2.dat,3.025883488425614,-3.036783770849043,0.9831557212690081,0.4624487966126544,1.6203624822858789,3.0204110677210467,-3.053338471032356,0.9790893001635832,0.463102909526557,1.6242640830315707
3007_class_words_part_2.dat,2.600395441361348,-2.0652109369904657,0.9063694799504937,0.4003165183128818,1.7305318148382263,2.5997928701552357,-2.0695550662781548,0.9053355299487271,0.4005821432226733,1.733424681900077
020_class_words_part_1.dat,2.406207102325837,-2.371903501108742,1.355795623628754,0.4403641746965826,1.8990583919601824,2.4017752317644088,-2.367719315133038,1.3549676632303866,0.4407636748386593,1.903731376180518
2018_class_pictures_part_1.dat,1.788576736164942,-1.114394228632532,1.072027150484737,0.6156684818252675,1.864484965139211,1.794808074468769,-1.1176454305095813,1.0791377395663284,0.6166143374953164,1.8821246369815314
011_class_words_part_1.dat,3.3649558976865226,-2.9723311898114826,1.0415433651297603,0.4164451814221462,1.774698426007059,3.3631108859914742,-2.9733289214960195,1.0396874479080958,0.41689360624686467,1.7766279723869736
2007_class_words_part_1.dat,1.7976084915594706,-1.643141374760966,1.3816857495589998,0.5511076903158034,1.9420840076588237,1.7949365544420128,-1.6415069790762895,1.3789933588222612,0.5515004531676571,1.946131477982747
1026_class_words_part_2.dat,2.5576973138917727,-2.46466984587359,1.6558734167040856,0.4007343471967547,1.7903118090769394,2.5557655502878944,-2.4596642437521483,1.650852123487961,0.40184397046952886,1.7937309388896572
1022_class_words_part_2.dat,3.0556775063252,-2.8436810642570145,0.9053068786763006,0.4188267162840518,1.8568052760422857,3.0491990309628263,-2.8331019208002264,0.904654584629255,0.4192619520113344,1.8607980351443532
3010_class_words_part_1.dat,2.535120527315485,-2.36254628867815,1.470880557754795,0.41183475124419905,1.7920222161142163,2.5321523351117,-2.3592113807064075,1.4631876766855867,0.4130112310840417,1.7921970932360973
4005_class_pictures_part_1.dat,1.959639244411374,-2.676621476688848,1.7276294517060018,0.5227955605167712,1.9525188810495264,1.956295490209412,-2.676011810550263,1.716726069642784,0.5244213803214243,1.9625248534596786
2019_class_pictures_part_1.dat,2.651297744193092,-3.5494471826361376,1.2075041336032553,0.5122618254291263,1.4760162089459004,2.6689433942484353,-3.5579434830694954,1.2038053158116746,0.5145924566768205,1.4783045250657074
2005_class_words_part_2.dat,2.5183483001900484,-2.415644859047857,1.9809980070100974,0.22036642243856072,1.0377596741147919,2.5162885762433476,-2.4167301940243973,1.976270546402012,0.22064096903367608,1.035563918619126
1016_class_pictures_part_1.dat,1.6943744873167343,-1.7445472300980265,1.8283004896907318,0.5354037906434239,1.6645508774469246,1.6907015218252666,-1.7498018172689087,1.8263926419287753,0.5376425260997565,1.6667720550573857
001_class_pictures_part_1.dat,2.1425834146869573,-1.4773438439642947,1.3099042642942778,0.4678950570963186,1.4931073700573707,2.144588792563108,-1.4716024880640335,1.3140780018462694,0.4691459010319719,1.4910964241050995
1017_class_pictures_part_1.dat,1.5953732113104055,-1.8247743765773305,1.3760918409375114,0.5294300736134951,1.9182062124484887,1.592331483890734,-1.826375262459554,1.3744858423683222,0.5303641725630033,1.9322075451819871
007_class_pictures_part_2.dat,2.5725697615562844,-2.5112449333687854,1.0892854563242333,0.5497701202933586,1.8297141262314913,2.5608427317238647,-2.5238521365872537,1.0836131928216741,0.5507935381003984,1.8354061031006768
3023_class_pictures_part_2.dat,2.32084504389996,-1.7917739627362002,1.1704456939382826,0.512009508836819,1.9177682076334142,2.319692118560572,-1.7952788571762515,1.174295976101115,0.5122601116730694,1.9266579890209226
