Experiment,v1_mean,v2_mean,v3_mean,v4_mean,zr_mean,a_mean,ndt1_mean,ndt2_mean,ndt3_mean,ndt4_mean,sndt_mean,alpha_mean,v1_median,v2_median,v3_median,v4_median,zr_median,a_median,ndt1_median,ndt2_median,ndt3_median,ndt4_median,sndt_median,alpha_median
4026_associative_priming_part_1.dat,2.2006349784627637,2.161679984242575,-1.977928230910251,-1.8821930812204153,0.44234852527907026,2.069589457715648,0.5161625267965337,0.49606854728382505,0.4492067201455298,0.4739996728298683,0.024400546865979464,1.8891877518901703,2.189056915184109,2.1418185052512237,-1.961813041379497,-1.8620635696222907,0.43149286507006634,2.0332617262544965,0.518732047915339,0.497805819989688,0.4550734083250063,0.47808343334552195,0.02171484370516663,1.9148434450447391
3018_associative_priming_part_2.dat,2.7061506997609097,2.797245028318806,-2.943149674126642,-1.9761596675089481,0.4347815176437962,1.20866234938336,0.5574551492357863,0.5285463332624161,0.492237903092266,0.49982418289096664,0.03991143588900264,1.6047873557907433,2.68582121461177,2.788786037153576,-2.917791253127069,-1.946581580567407,0.4173274035103314,1.1720576234282294,0.5609716907560599,0.5326760725448925,0.4955222968093156,0.5020655589962327,0.038638481592892696,1.6180146150823589
5002_associative_priming_part_1.dat,1.8034331713219687,2.13853296175041,-2.3561435814645164,-2.079228636726673,0.46718683355844726,1.183613035218236,0.4327135976379873,0.4646973624674015,0.4008938290765122,0.43745900643323116,0.03917755708070671,1.7257636776740488,1.798264883154756,2.1286317822016545,-2.3420995650772873,-2.0416900194056193,0.45798819681377667,1.1825147934760403,0.4331108448633497,0.4641866672078354,0.40155359442540395,0.43973963137066274,0.038624629093241165,1.7789326200624966
1003_associative_priming_part_2.dat,3.240212278131965,2.870680662375956,-2.5231691222199597,-2.806172889719285,0.4327858266028142,1.6799185015425215,0.4627512530290361,0.43236079521197107,0.43067861063525265,0.4908685609987111,0.004841699050085776,1.9338138546147385,3.2460471120606873,2.864452569937593,-2.522022526085852,-2.7871877843829034,0.4166644360927401,1.6450567021389124,0.4626172315748445,0.4327336608053961,0.4372143564085518,0.4958078794588493,0.0037182530949735337,1.96020274605881
1011_associative_priming_part_2.dat,2.9474042905891578,2.3380153939434765,-2.4920431408594585,-2.0330586688629473,0.43330823003612023,0.9511619434386196,0.5195664353724528,0.4870087012967313,0.4707587358739156,0.47803116227894316,0.027944005484312077,1.7098941316404903,2.9129165052133192,2.3246315659824517,-2.456907323045562,-1.9875271147120417,0.41823814471580834,0.9528246340073203,0.5204011784685137,0.4886624118588583,0.4724555129639779,0.48074027579100265,0.02700225167411139,1.7561750759314174
3006_associative_priming_part_1.dat,2.0119826421200724,1.9139124256713391,-1.290368853773107,-1.5849275179529123,0.4200452625107619,1.2154377639602676,0.49025820025527206,0.5020118436435007,0.440218131063125,0.4748374005207265,0.015743293431468693,1.8611888820852025,2.0229573168809294,1.9033010385118199,-1.284883687517476,-1.5494021174640253,0.4020456912654268,1.221629212037921,0.4889081690885872,0.5015264132972208,0.4427432944218802,0.4786388706100364,0.01411150913775569,1.9098672165397343
3013_associative_priming_part_1.dat,1.1385998633719474,1.1726932405836374,-1.4395776550562058,-1.4145290592758573,0.4265014901718772,1.3031012291653852,0.5386217391933481,0.5474176155757574,0.49448864828887673,0.5192529803082658,0.023923668074933298,1.8349955087046927,1.1417047141009737,1.1697928552256682,-1.4355184869358126,-1.387509045241651,0.4136334156918521,1.317693058550224,0.5388788963568896,0.5471969981816032,0.49812629353721594,0.5231324809723794,0.020993657332310622,1.8995296260430328
4019_associative_priming_part_1.dat,2.3455223989909157,2.5201320643694136,-1.6723676767169104,-1.7251241995166915,0.4179035483873902,1.5446219188594383,0.5408987568937326,0.5367914222180592,0.4677073831902269,0.5124277049937555,0.016306586934920767,1.8599778241460794,2.3531324742120026,2.5338873318897397,-1.6696685691439015,-1.7034513337739716,0.39887460627734533,1.5323432687566836,0.5400455883421604,0.5396311223453719,0.4727247096368311,0.5178112987146104,0.014797217886775307,1.9035379421289513
2029_associative_priming_part_2.dat,3.563158610632402,2.6305706926934236,-2.2997756089149712,-2.215343743219658,0.43770851406012995,1.214245459409123,0.5293337754709958,0.485848537448031,0.4602213920951488,0.4946912146524603,0.026462238498275965,1.719953398165819,3.562788208463183,2.6225293050566805,-2.3013183597531857,-2.1599251744847487,0.42339884916096493,1.1909071130470634,0.5309834902697266,0.4887629932420571,0.4639092649094101,0.4984290148529458,0.025661478950247042,1.7791901197891205
2011_associative_priming_part_1.dat,2.520574029717935,2.4482600405595902,-2.6833492650787645,-1.8013405793158195,0.43907163617698775,1.1758080840127136,0.5689540431273922,0.5584305440810374,0.4939332327741211,0.521290220201774,0.036228639644256475,1.648676788164853,2.5106484315463677,2.42407309442943,-2.6534643286485684,-1.7825469336298363,0.42636036502236485,1.15215392331074,0.5705103852086535,0.5626351356581137,0.49793119700817445,0.5252491891753674,0.035335096133691735,1.670748455802647
3000_associative_priming_part_2.dat,2.6920038368815122,1.6348418112500473,-1.6827595449445467,-2.508667226754389,0.4556626081386685,1.1405834553984946,0.5883311063054188,0.5132849095733275,0.5164032207315705,0.5598341113691226,0.03339200678884014,1.6896832833736033,2.6680937733686925,1.6398401297668472,-1.6507580531229284,-2.4757527151087237,0.448525827833018,1.1373416417636606,0.5883152680842876,0.5168991544387852,0.5167473315565073,0.561200218450678,0.03261788275302079,1.7322838477677145
2026_associative_priming_part_2.dat,1.9479622428485102,1.5437521912640997,-2.0465944863326744,-1.764347297003241,0.45281422442138214,0.8962811731256115,0.5638898686917222,0.5324480062890494,0.4926679981179159,0.5184700995030339,0.04631295317821316,1.7617595883190662,1.9269654144337482,1.5059622325485766,-2.003784478268548,-1.7274997824021807,0.4410410803609629,0.9041858385620198,0.5626152405679445,0.5330982617437248,0.49345934696852933,0.5177616409651411,0.04726233872411124,1.8128274556422241
1007_associative_priming_part_2.dat,1.656511513128782,1.2464586405084501,-1.2465139708096786,-1.0426655751335412,0.44225520660919176,1.1548113038604702,0.537153864291796,0.5234536294574631,0.4897646756628663,0.4978364426932176,0.041231953033137925,1.784337346456117,1.6427054572013857,1.2367863090878395,-1.2262354057036977,-1.012901803185521,0.43368392759376706,1.172051454512525,0.537860649567117,0.5232361293775185,0.4909831897009122,0.4982495236428962,0.039914584277711405,1.8483609643864831
3011_associative_priming_part_1.dat,2.3368744018067455,2.6621906979533025,-2.6446283949988385,-2.1460032620565643,0.45093628803748836,2.00434816445537,0.6570806491006965,0.6503410625789826,0.6098468910728334,0.6264551006417403,0.01689752972718924,1.5384669296780926,2.31238076598879,2.6416022641276786,-2.6296728268423264,-2.11181629931007,0.44159530675091885,1.9770147886866436,0.657085969064408,0.6515385817292801,0.6155120202822597,0.6312340129851904,0.015279987015086538,1.5403456338536672
3015_associative_priming_part_2.dat,1.953178667009574,2.082724937145609,-2.1833361234142576,-1.7570122129221386,0.44768952789389466,0.9544263057063929,0.5172670029050794,0.5036773003030453,0.48009517941673596,0.5037856442425886,0.03885984745205839,1.776619774463306,1.9439744092424744,2.057515572374463,-2.171920396470963,-1.7291452636413414,0.43336631096247746,0.9605163731084181,0.5165671943796493,0.5042507271232617,0.4806850302337439,0.5048641389798612,0.03911583191982179,1.8360789316963333
2000_associative_priming_part_1.dat,1.6522773059634814,1.9923310768527633,-2.5421092996293364,-1.4596477291612113,0.49083277278928855,0.8281950874058597,0.563489595288101,0.5145344549337465,0.4649330074118154,0.48400091834573183,0.10110514277765408,1.7109811107554636,1.6097047698372378,1.9138791187764856,-2.483373325393175,-1.437366857044216,0.4889987169925455,0.824049254043203,0.5654263333476761,0.5150970105240037,0.46729059107789306,0.4856151833776099,0.10360194472686984,1.767670757648728
3028_associative_priming_part_1.dat,2.0519126405731796,1.6441741106436516,-2.471719410578387,-2.2338893530732475,0.4486003806965928,1.1455487067125363,0.6032322498565047,0.5395940381975418,0.5038219075779712,0.5460578000439079,0.033137586892300945,1.6941857975515118,2.049272771166447,1.630598475557402,-2.450983252871013,-2.2089648056258913,0.4397621190244804,1.1402971447654413,0.6029401623599029,0.5413224366269285,0.5067683216791934,0.5488891587354243,0.03292706994426689,1.73947584402987
3015_associative_priming_part_1.dat,2.1196679431481207,1.7812905533195689,-1.6769294539923179,-1.2834486942133836,0.4594241461132166,0.9055381680810107,0.584297312317685,0.5388437365607313,0.5179390301111798,0.5394980170047866,0.04185352714272424,1.8077514784922242,2.097610320831759,1.7438193948657128,-1.6699154897025623,-1.243826947324584,0.44663056810412016,0.9126656464309316,0.5837547499315765,0.5395405695508055,0.5166925512353298,0.5387429986597001,0.043067194843742065,1.8518309899344132
3026_associative_priming_part_1.dat,2.8822153668726602,2.2432469899886684,-2.3577220982663483,-2.1115262080823887,0.42751692288713705,1.3733263678191348,0.5793983995184951,0.5242195952502493,0.4629595619784117,0.532766790308422,0.018548333958664023,1.815524666647782,2.8911534774409,2.2381449656412467,-2.339246020495237,-2.0767839283712846,0.40944424228279125,1.3508635634158284,0.5799306905551644,0.5258153411628727,0.4670864036180479,0.5354878461358501,0.017131048565593693,1.8704821825853672
2018_associative_priming_part_2.dat,2.697287597344226,3.027730934962644,-2.6132601782274185,-3.0702381999163215,0.45267984944700645,1.5196281087998609,0.46270220970016007,0.45176466688821615,0.402024872301051,0.46975942234617035,0.013775114114721139,1.858364625559182,2.6780379896002886,3.011179193512784,-2.6026932339836417,-3.053549208993932,0.4375905022098563,1.4791853544472424,0.4652310219937741,0.45500838521572756,0.40625160449159803,0.4738649546786651,0.011769054451562053,1.9082429142859585
3032_associative_priming_part_2.dat,2.405559151520739,2.449298632333736,-2.335210472064046,-2.3176451499816513,0.46567716754397454,1.7007364082816434,0.5551962916855605,0.5555776329033011,0.5228537385590324,0.5490655389694721,0.045170340365457404,1.6075646111605852,2.3752394072218372,2.426053209822155,-2.298267334685979,-2.2754672996271212,0.45042290763698245,1.6322215682885637,0.5562553966543344,0.5628608952705809,0.5279513692365715,0.5538371513997797,0.04570993225828214,1.6109727217285157
3022_associative_priming_part_2.dat,2.133334809345464,2.1273377195418233,-2.2109726834254664,-2.0372874770481255,0.4565956576959713,1.3491433151568437,0.5011121460889506,0.4894519636842766,0.47658285411429335,0.49743056809540037,0.0365695933441327,1.730039464425655,2.142661002412396,2.1041505126799156,-2.2044298814606025,-2.000785696150441,0.4427922666012658,1.3307276097501266,0.5024826227757723,0.49243823431682554,0.47960711578723286,0.5006651783370288,0.03662046386708431,1.7768493917285082
1016_associative_priming_part_2.dat,2.9926572717129574,2.852788009396061,-2.6809797838125387,-2.9145962984333202,0.43821363838607363,1.3915225457098044,0.525680259224339,0.49743068956967873,0.4576003788202405,0.5123622361717128,0.016155027071778346,1.817717830826034,3.001571106059812,2.854797765910136,-2.6733339702574623,-2.879257803214208,0.4228505160252211,1.3476825681608622,0.5279095258964334,0.4989150263477121,0.4618415922752145,0.5171114114920978,0.014740050033007324,1.8688351948842692
2015_associative_priming_part_1.dat,3.272481745241403,2.9537824973142626,-2.4651703758142904,-2.622561267506127,0.4585931123072767,1.7363349954598264,0.5722131493260034,0.5387541096096022,0.4551399930844045,0.5294125846692652,0.0442288800632313,1.6681288649834005,3.2456841476597758,2.908679500225837,-2.439319982775002,-2.590407783549143,0.45414406633445414,1.6873741871922454,0.5746581152952004,0.5449111441876333,0.4577002025456743,0.5323385634779126,0.04335168191630365,1.6845140233064755
3031_associative_priming_part_1.dat,2.2958572924565877,2.1326757587538925,-1.9746394411622141,-2.344268664988651,0.4404622983085964,1.4003569236224676,0.5345114097294987,0.5261369783241405,0.4841336463503406,0.530376688539322,0.015071934219403723,1.8529372351455018,2.3017716627300606,2.123697357520494,-1.955143194493212,-2.324249967492346,0.42655645273800424,1.3803278164091628,0.5363231649931666,0.527085627312964,0.4892180080297909,0.5342644851981213,0.013626992170551341,1.9001791808268509
2001_associative_priming_part_2.dat,3.31649904762801,2.5202768975372742,-2.0499793684078687,-1.6978756181966819,0.42952238409755134,1.1773950878175925,0.5152056051115473,0.47967415514386935,0.4781582311476967,0.4910179781558785,0.028639590379468834,1.7374159378712706,3.2766835853914813,2.487094208790133,-2.0506655275418066,-1.6679733607268288,0.4144782079319953,1.1708165887473445,0.5171626617475914,0.48136232630909276,0.480777766402981,0.4945367726779069,0.02759712288203213,1.7981219907759187
4015_associative_priming_part_2.dat,2.786392309613012,2.7643033125920837,-2.6769141315113556,-3.1666996440469664,0.4446608985491068,1.291012656694474,0.5179178805525251,0.4973961029414962,0.41622134612147277,0.48034905810949646,0.012532560751732013,1.815841808260109,2.7910177563935497,2.7601711854273416,-2.670742655007377,-3.1218563760130222,0.42373689596572583,1.2646930848243165,0.5187376767037031,0.5008490507792887,0.4205384739548811,0.4832473807437051,0.011503042386670215,1.8643525262678797
4023_associative_priming_part_2.dat,2.5363955097210105,2.618786911612193,-2.789680600220415,-2.526055327625815,0.44448207145960794,1.150767442830164,0.5072866450476458,0.5040183642183167,0.46386969601841527,0.47592011204372203,0.027831923802833836,1.70400379605409,2.5392778166698866,2.608103314237253,-2.7856641525875037,-2.5045093804112923,0.4272827066691124,1.1265919997454619,0.508420712547764,0.5072594815341063,0.4676148410805109,0.4775246748563194,0.02589086152039871,1.7474822322773638
3019_associative_priming_part_2.dat,3.094100347685234,2.918649177247058,-1.8555596403960322,-2.0292986193538356,0.4089046769168972,1.227547552432864,0.5737245246570724,0.5560912700023333,0.4781629041091552,0.5060122839914987,0.011694503092976483,1.8371510911345068,3.092318072292568,2.890120205071831,-1.8513422857930413,-2.006255269623834,0.38799001609242667,1.2178904201566536,0.574217849719354,0.5582964517987352,0.48170412281139485,0.5102604555265547,0.01050306319002478,1.8971111254858601
1025_associative_priming_part_2.dat,0.9834676987324492,0.9766306220490198,-0.9963174580844423,-1.829600356786068,0.4894196767335395,0.7806941355524714,0.5151609922795135,0.5402805877407743,0.47138943571309017,0.5032495226081686,0.06030910775845362,1.888628926311361,0.9531034102970004,0.9381322348166071,-0.9969343680231155,-1.807894306677197,0.48704059363002544,0.7814255599472593,0.5147819354632592,0.539870982127306,0.47026951279485313,0.5022113146463079,0.06203596950485896,1.9114005174453268
4006_associative_priming_part_2.dat,2.398573323197265,2.608352635586211,-2.7606703065838936,-2.7109173033188396,0.45299763410058846,1.5646378376528942,0.46682957121164737,0.4357498478913598,0.44502232116684753,0.4842191509734984,0.008709683247741228,1.899353427663079,2.392481356282506,2.597891573396815,-2.7583071325503563,-2.68405019048749,0.4400952841037372,1.537061968385364,0.4669315953278511,0.4381592723889387,0.44869555266143346,0.48746410294383924,0.007534085886728312,1.9359587340985516
3007_associative_priming_part_1.dat,2.378679526299041,2.2438248553273934,-2.426827165922112,-2.2476319889016496,0.4650156262659504,1.6179856606589456,0.5805032566170826,0.5446881951386136,0.5406144796873877,0.584537854850973,0.03902879694496673,1.587492746444455,2.362101451084402,2.2255458947178397,-2.3994992697974915,-2.1926462674767953,0.4524280569353095,1.563775599915051,0.5833873407675967,0.5509528471428367,0.5453934592202512,0.5893908098716629,0.03848579359239524,1.5860285756079913
4000_associative_priming_part_1.dat,2.442573856310715,2.5066140699743626,-2.2807194926069805,-1.9837230759055116,0.44068472675889675,1.3798256308468684,0.5589743973607879,0.5682796214810314,0.457340344524315,0.4939977460418878,0.03902547869035661,1.667680132259663,2.4329293863598043,2.4964109600165925,-2.2719944986551583,-1.9580974230675288,0.4192772553421117,1.3502480404458819,0.562234815471673,0.5738835092401577,0.46276734143088316,0.49768387918238266,0.03855451020400721,1.7024920153583818
4012_associative_priming_part_2.dat,2.704329673208599,2.416027912572562,-1.9200723440924101,-2.0516435038834318,0.42485090626841826,1.2148603722751257,0.5282766347735413,0.5087683325418342,0.4477115033514908,0.46924206709471705,0.02038073263135704,1.80803194289902,2.7061128920893176,2.429710766541814,-1.9194508621768187,-2.0199233053332666,0.4033696165753498,1.2105635458645423,0.5287595344562144,0.5110288553611564,0.4520734062627472,0.4726816841871507,0.018680760655134826,1.872809854833619
4016_associative_priming_part_2.dat,1.8513083157207892,2.0944371753874145,-1.1761842287410207,-1.6785460757715418,0.45000383278071604,1.8544335732719262,0.46872013652624933,0.4780715063843579,0.43449171352419264,0.4652364396321923,0.02841206819601386,1.832425351658371,1.8783097517548026,2.087223863600423,-1.1623197866377777,-1.6605342492694968,0.4375613776257505,1.8368982733973342,0.46734370670907543,0.47889939385154245,0.4397461040929205,0.4709317096556396,0.025291698341327808,1.8804983353479274
4003_associative_priming_part_1.dat,2.90161116632211,3.233457534099589,-2.2882820406730553,-2.0818795052923913,0.431180562490242,1.682215750039323,0.5646774855716623,0.5509551627839941,0.48618734415121034,0.5074601174870773,0.029618479185459883,1.778920833489274,2.893458474797781,3.203973357709325,-2.2792219077461002,-2.065670282744001,0.4148846394902833,1.621275399323368,0.5668976514631434,0.5567120341654483,0.49058807228233225,0.5124852408368237,0.02718865944328338,1.8073680669082839
1017_associative_priming_part_1.dat,1.4568502428785521,1.340128414191099,-1.5068098795929408,-1.7055227982667922,0.4521871183603242,1.922347329154768,0.5625560104488938,0.5482087019127087,0.40344398046442054,0.4624081501874431,0.05541185365585535,1.6662158504027376,1.4493635651455141,1.3271109181961709,-1.4970918905908663,-1.6878344832707262,0.43829557493280014,1.894437289848824,0.5619957508846347,0.5481951081747098,0.40783224798563755,0.4635981631627131,0.054729872720101005,1.6851480391645155
4018_associative_priming_part_2.dat,2.2798681617061822,2.2824897542131297,-2.360684710167282,-2.039138586712231,0.4306175536035185,1.9189748178268773,0.5596626482879091,0.5350557414191758,0.5039218672203394,0.5439107306696981,0.009441721917227714,1.915038649577244,2.284650432409255,2.274001882245481,-2.3392417372672756,-2.0081431993425225,0.41391095345824436,1.8871833318339366,0.561036232145407,0.5359853132823525,0.5083003795317144,0.5499787017792106,0.008744556970703449,1.9424377393832324
3010_associative_priming_part_2.dat,3.363594721225058,2.977661290101869,-2.9893818857285823,-3.2272810091425264,0.4498740167920033,1.527017211521532,0.47973949634558655,0.4639524376227922,0.42883318481113203,0.4876101226998486,0.019270019041540028,1.8518127018832766,3.385068686155129,2.9838779183847124,-2.969020639731519,-3.1959911481497993,0.4351364253068659,1.4833581356763836,0.4813434235594045,0.4677884027812042,0.43326868576969096,0.49131604482929414,0.018152212170599924,1.8851881492655338
4020_associative_priming_part_2.dat,2.4162727959988497,2.81600571482511,-2.560869492362095,-2.491725288715771,0.45610507403942213,1.322514760148225,0.48000422692177097,0.47251659974165533,0.43573978974955474,0.46817709364348725,0.029419011418842574,1.7363356336931783,2.4092136239191406,2.802099116204448,-2.5575947474215384,-2.460020741216423,0.43791260136802934,1.2844102263089272,0.48239271070759615,0.47643381761221715,0.4407501799225374,0.4700365567011388,0.028504621869507203,1.7816565608739867
2028_associative_priming_part_1.dat,1.6464004045828406,1.4986572231661552,-1.4369366790602807,-1.3831052709651488,0.4358035191836513,1.5914122595214935,0.6533270272335581,0.6536187917415136,0.5908351741983658,0.5525691155441028,0.025460434222281107,1.6080120350316858,1.6478170595542512,1.4855867582395903,-1.419624482635131,-1.3581313114302342,0.42486379307512373,1.576236656436603,0.6555107695578581,0.6574016058307485,0.5948066101782787,0.5558327566626232,0.023279094408767187,1.6208042329459553
1025_associative_priming_part_1.dat,0.9993000877257774,1.1092578937115076,-1.7605153066997974,-1.1675602347864598,0.43211340407781595,1.1160942578421136,0.5814145759813139,0.5568077589712118,0.5276628835476792,0.5022382032710193,0.028115352461287012,1.8211998316667464,0.9824923513893891,1.0975983604965558,-1.748986762054145,-1.144332685068533,0.4125380891038708,1.1362325851104804,0.5816998423194234,0.5557294207606691,0.5314954595526351,0.5036149388104334,0.025897251899847498,1.8711590429648182
5001_associative_priming_part_2.dat,2.5163498515263596,2.1373783049110244,-2.544417314241121,-2.1702800679348737,0.42976156074696403,1.3960016432832827,0.483782800342642,0.46080074508711405,0.45032951607226235,0.4674929536259939,0.01645167228195708,1.8491281292704067,2.5191790295947025,2.130642181741619,-2.5419604746878974,-2.1503611653422907,0.4128074635967763,1.3770281001671947,0.4854218934044285,0.4622529382731339,0.45470063168389396,0.4709512561769118,0.014948764032637715,1.9002509229051103
4012_associative_priming_part_1.dat,1.8050334900839993,2.1971542808637876,-2.62438444097566,-2.614068878890085,0.4674505183492811,1.399073913960136,0.5100251645901155,0.5232217797433955,0.44069730404477403,0.47086311014292404,0.03416247073983833,1.713979045726921,1.7986130754997147,2.1800042763517626,-2.5978674620201216,-2.551348509279364,0.45389027750294664,1.36333008412596,0.5103749889071066,0.5278296204536741,0.4448662704310885,0.47442515875552427,0.032771076575089035,1.762429779071998
2014_associative_priming_part_1.dat,2.2735005912865556,2.3026479508281583,-2.184687916073209,-2.0405829751239746,0.4863777789328069,2.3583375830828914,0.58548323526522,0.534005918134625,0.4861928644005301,0.5919977093817715,0.04972098821807303,1.7346253002728813,2.258675645283671,2.288324072619788,-2.1738005075465634,-2.0275344107053472,0.48607023608563743,2.3451542807818613,0.5885244970171559,0.5392624729962554,0.4924480006906034,0.5975520174738704,0.047117698795537157,1.7451375935294173
4009_associative_priming_part_1.dat,2.3512853918202756,1.8473293714480792,-2.3065390249784863,-2.5381655354676287,0.46406107024881077,1.6444192037019598,0.5719956766143737,0.5350921725969452,0.4833557604971877,0.5379648800868113,0.03330269732469034,1.7137785976203854,2.3341614238888573,1.8368763629960343,-2.290211476126518,-2.5031922108074456,0.4550869886999156,1.6040895355380504,0.5746054979147193,0.5376574071919539,0.4864816455123214,0.5400071572935183,0.031763885664959066,1.7423081852873938
4014_associative_priming_part_2.dat,2.4740722635364016,2.2762378615449617,-2.0259231206928043,-2.316895969245686,0.47332124063324915,2.17004665817846,0.44933648056956593,0.42286460379618945,0.3524760572572408,0.41883445146132814,0.0573956444970113,1.8097447915497684,2.4652112579882015,2.265501136108969,-2.0282522135224896,-2.293217878720376,0.466994242866274,2.147295501652785,0.4448422996974043,0.423425019582396,0.3538000513464273,0.4205539700985762,0.056777538601345774,1.8277630281198887
3020_associative_priming_part_1.dat,2.3276741831194854,1.9116108644807728,-2.289035936830948,-1.79948323034287,0.44200237518905794,1.7713385051707242,0.5991270420415417,0.5783414896576735,0.5505907051355202,0.5270375645061014,0.025697631946043124,1.7742157185892728,2.3325062417802824,1.8966848275299784,-2.270785089421296,-1.778716654410122,0.42634669077809073,1.7350309479419619,0.6001414754707368,0.5815269516985567,0.5563104500585307,0.5316867122524085,0.02245316791381713,1.8008227356742617
3027_associative_priming_part_2.dat,2.720640514551681,2.323529092663275,-2.9506646331200583,-2.645134998820622,0.45270911697702454,1.108915073005528,0.5425884922149683,0.5159060662851348,0.4986379177000593,0.513323820197009,0.04717496671182974,1.5732785004271281,2.692783766279949,2.294271311775399,-2.936900089059783,-2.6035208637874434,0.4392608371973373,1.0817296837624715,0.5433488002444617,0.5202874105176055,0.5000131298759547,0.5158442632379285,0.04849073392097604,1.5896417565378416
3033_associative_priming_part_1.dat,2.0714632180499746,2.135149453449971,-2.1198213310792817,-2.162302306759273,0.44134339215178103,1.7469120859382914,0.5855637146997033,0.5663758936993609,0.47715910779954834,0.5024196004070315,0.029777602806387905,1.7751946115558586,2.0635068031512156,2.1276947514035323,-2.1022607749949422,-2.1330799515196244,0.4260579619181659,1.7026811207938661,0.5886253845900193,0.5691505540990887,0.48030824266273453,0.5069653446800935,0.026722757711510968,1.8034960365455617
2022_associative_priming_part_1.dat,2.054177090789389,2.2937034299856305,-2.1055926858874088,-1.9026877801769388,0.4626503134353234,2.2788987270731824,0.5784614980748228,0.5796516016234882,0.5275500129807882,0.5811728362219729,0.03482937575976887,1.7888412331602936,2.0606985496794215,2.282794124612689,-2.092113011575255,-1.8797512833769023,0.45376369263527583,2.264321813973954,0.5796521116687545,0.5828005379995879,0.5345003145338918,0.5873736296016419,0.03239335306506808,1.8066534666656673
4002_associative_priming_part_1.dat,2.465366331366515,2.5748102580706727,-1.9708047347436186,-1.6614462124843181,0.43235264629531805,1.838927334320774,0.5828010951005343,0.5601465273486154,0.5270492123517405,0.5470775530969909,0.026590584847322293,1.7978078366163655,2.468226464752582,2.5605227398535426,-1.9556782751320112,-1.6400357601796824,0.418182673022745,1.806114513176797,0.5837773573602516,0.5616895038179861,0.533692137674444,0.5550460823675303,0.024060829126087063,1.8315252131587343
3002_associative_priming_part_2.dat,3.553244863343099,2.8499453175150364,-3.1373220605514316,-2.239993897875919,0.46389865705925065,1.113292144763357,0.533333133722766,0.4967920567436313,0.48849986056373035,0.5052346249373364,0.038923276780904764,1.531442398563204,3.555412585152124,2.8252162902395725,-3.1186853633497478,-2.1974883650177404,0.45053911841507727,1.0777786770955942,0.5347570392164931,0.5016807515765125,0.4917207313292711,0.507847749002231,0.038502380533409666,1.5299501325232618
4026_associative_priming_part_2.dat,2.686486893005701,2.284905856117652,-2.0687811186010303,-2.180550153476531,0.4380669628474309,2.094965779296489,0.5096822030689268,0.48562125322271027,0.46408953142936754,0.5142429678293683,0.011183879803088288,1.9419047808403098,2.714329023975332,2.276493744853929,-2.0634421382656383,-2.165837599105825,0.42792095421958076,2.0638031495519558,0.5099981266595719,0.486162730573133,0.470296134959323,0.5219753217317467,0.010001438435832136,1.9611775454405462
2019_associative_priming_part_1.dat,2.817880651771867,2.3574983618631826,-2.6586599770591155,-2.779781225719203,0.485328060645183,2.280428831425094,0.5620309454926409,0.49704863078126116,0.5103320068435944,0.5692901136652135,0.04164013504979234,1.8758230687548754,2.793734101986783,2.3392023858090387,-2.648919204973436,-2.7380634621878963,0.4836353727306615,2.2590245946561174,0.5654041565366899,0.5014927632637081,0.5157338879602764,0.5768271298274104,0.04010765787372222,1.8912414260525248
2012_associative_priming_part_1.dat,2.7487959234059205,2.192515309408236,-1.860171843317346,-1.841060532507235,0.4371828025941833,1.2062091836740496,0.6105363052705801,0.5733802408974903,0.5369209045305277,0.549340194778547,0.03724037371352378,1.6440486881359957,2.758079368569726,2.1800737224565134,-1.832227659969263,-1.8032406874067832,0.4228839844316049,1.1852144090373233,0.6114255351866704,0.5773627469762656,0.540294245653276,0.5535372308208951,0.037092876173530256,1.6728691557889444
2016_associative_priming_part_2.dat,3.3881706153519118,2.9238206847699932,-2.865246665152616,-2.849464383239305,0.46696194456732976,1.013574834852027,0.6108775371237257,0.585657022685101,0.5024534502111567,0.5438834385435307,0.04063682290467055,1.4950243148093703,3.387711599644132,2.8881925787053495,-2.820765108874479,-2.81506105312599,0.45966028421554117,0.9855980404580387,0.6120658636902898,0.5881902127176075,0.5054069069510485,0.5471874067283613,0.0410436831945361,1.4906200758463501
4021_associative_priming_part_2.dat,3.3376996060850117,3.4204373466953246,-3.3646801427727953,-2.706664723045714,0.43740900128494425,1.4095543130554045,0.5287487403974562,0.5102398427912007,0.5144773085464985,0.5125807630847276,0.019603859575495677,1.8096123561529107,3.345718969142333,3.4282223751851837,-3.349120100443316,-2.678020448633052,0.42117441972205505,1.366621670472397,0.531635163498892,0.5135194180840235,0.5191487661186747,0.5160267492496469,0.018340287648515224,1.8515398513751467
1029_associative_priming_part_2.dat,2.7934427947660287,2.387329811743393,-1.815723309571106,-1.926564265943641,0.428005103645611,1.2756527090628056,0.5206907175854917,0.49882567430610675,0.4841596251830714,0.5481236014669455,0.019191373568168614,1.8090113702131974,2.802960139393737,2.37231039944389,-1.8063505920497023,-1.895407161127669,0.4075043264370162,1.2633072644662344,0.5206415195294161,0.5007558881981629,0.48953072788469554,0.5524179625570852,0.018524797334763143,1.8547656320039658
