participant,v1,v2,a,ndt,alpha,accuracy_percentage,mean_log_rt,RT_mean_correct_error,mean_correct,mean_Crror,log_alpha_mean
444.0,1.728726667534517,-1.4692263986334786,1.578111684945357,0.4421197648554433,1.8011715959115786,0.9337851929092805,6.7193149925716185,0.871638686131387,0.8628704634282522,0.995291338582677,0.5881460852932299
445.0,2.9456812294738945,-2.3437021527848616,1.2408858594624765,0.34814811183586436,1.7335048309201906,0.9624624624624625,6.333870133154373,0.5818853853853854,0.5787659906396256,0.6618666666666667,0.5498861197209207
446.0,0.8345702409280655,-1.1496879380467964,0.6486110763968641,0.420037134839146,1.2837941995856568,0.8107416879795396,6.45489589582435,0.6520460358056266,0.6479703470031545,0.6695054054054055,0.24888010309652986
447.0,1.5087793894917276,-1.6567496564751172,2.4256129359530227,0.191207873884753,1.320389592185673,0.8321971683272156,6.721148811803989,0.8785427372836916,0.8707429111531191,0.917225,0.2774000871748799
448.0,1.5597485083352456,-1.2152462026398663,1.4457143891936208,0.5382206870087821,1.4887091465382998,0.9004689942678479,6.84144698574288,0.9765143303804065,0.9637054398148147,1.0923979057591622,0.3972909092002178
449.0,0.9218737961850256,-0.9048832790380497,0.8094358535008505,0.4391026545717966,1.2977823668343416,0.7992776057791537,6.5723450489261594,0.7374086687306501,0.731318269851517,0.7616606683804628,0.25952757883221445
450.0,2.0065577726280748,-1.6078751594202751,1.1696504793698452,0.44343300924261514,1.6151965529504035,0.9142710472279261,6.564519769686922,0.7320954825462013,0.7279118472768108,0.7767125748502994,0.47907463480665274
451.0,0.9798143308824055,-1.163454200149002,0.9120594642290502,0.33205932084333456,1.392535117865719,0.8041884816753927,6.4191248759098345,0.641586387434555,0.6334108072916668,0.6751631016042782,0.33034982823230513
452.0,2.040453944744247,-1.7458740000733421,0.9743127223222323,0.44397804959402276,1.4945091458849815,0.9085772984078069,6.492397018421467,0.6773374422187982,0.6712589033352175,0.7377471910112361,0.401324241731235
453.0,1.0168894170928329,-1.1786270037950362,1.6773801260059997,0.15538905037393894,1.2267749675232507,0.7328519855595668,6.557589782892381,0.7437462609592573,0.7439401829697395,0.7432142857142857,0.20379408234467658
454.0,1.2477708820420155,-1.1498299698629288,2.1185241219365705,0.4295623240912062,1.972485591757307,0.9288659793814433,6.965606070382307,1.149734536082474,1.130103218645949,1.4060797101449274,0.6791492199780863
455.0,0.7180315810547454,-0.6627910954976293,1.53982277147313,0.45055298108491426,1.5287540225531597,0.7606217616580311,6.912822671997544,1.0802471502590674,1.0604250681198912,1.1432316017316018,0.42379255161664914
456.0,0.24174903872775644,-0.04019279632610874,0.6495104234956771,0.19016692603624497,1.2904911770725316,0.5991501416430595,6.172440816074474,0.5180609065155807,0.5345449172576833,0.493422261484099,0.2488928240891243
457.0,1.6180352165140146,-1.6838387324116588,1.2668780696175588,0.523143475513556,1.2997919875429211,0.8913721413721414,6.729176429413074,0.8556559251559253,0.8515556851311954,0.8893014354066985,0.26156656655046806
458.0,1.1280264016442934,-1.2025272522744594,2.1758699804938355,0.3878239284559613,1.9279803910275557,0.9319978914074855,6.960745677563565,1.142098049551924,1.1344072398190044,1.2475038759689923,0.6562311806970635
459.0,0.5793583968444002,-1.088303861350628,1.417715720858264,0.33463413553289106,1.4991455440247212,0.7763845350052246,6.704313879874394,0.8687419017763846,0.8618189771197846,0.8927780373831775,0.4042991920572643
460.0,0.26921569421189867,-0.14329347790502012,0.7111158249183178,0.18262382311485,1.003591148232744,0.644378698224852,6.367629083697589,0.6155887573964496,0.6508282828282828,0.5517354409317803,0.002407057626100574
461.0,0.9455544947198221,-1.04646211745664,1.2871350908445172,0.38065486343251925,1.5018814408054915,0.8061650992685475,6.672635868225919,0.8299519331243468,0.8254737524303305,0.8485768194070081,0.40617757115904174
462.0,1.4203205815579703,-1.3659003796377953,0.9807874740209387,0.3201342960820478,1.180609986555406,0.8438133874239351,6.403522506226437,0.6194655172413793,0.6181460336538461,0.6265941558441559,0.16527749485216475
463.0,1.2069599162124933,-1.4465033200951711,1.5295883602846607,0.5134154265019673,1.6583255382427582,0.9062661833247022,6.835883102497084,0.97553858104609,0.9656497142857142,1.0711491712707182,0.505385249306637
464.0,1.762145930177784,-1.5263663790240938,1.2443970770516284,0.3747378823947094,1.588235249189552,0.906916276651066,6.523621395579928,0.7054009360374415,0.7063102064220184,0.6965418994413408,0.46220034319363495
465.0,1.245676068242013,-0.9693763527208347,0.9649078897123338,0.39178373873335715,1.375658650753597,0.824896694214876,6.544786714677859,0.7168269628099174,0.7181577958672511,0.7105575221238938,0.3180950404264684
466.0,1.927532628968156,-1.4293287925959979,1.2669927880656955,0.42541489441881786,1.562141204681631,0.9144329896907216,6.603479848295624,0.7649072164948454,0.763076099210823,0.784475903614458,0.4455693822733574
467.0,1.1559404158479956,-0.9491543512127846,1.26494026281552,0.3600356841344705,1.6363670558751917,0.844559585492228,6.607838405516945,0.789261139896373,0.7850533742331288,0.8121233333333333,0.49181662048261077
468.0,0.7559781300262451,-0.9970890133357756,1.0934554998219264,0.3905288096713117,1.516911825746415,0.7955486542443064,6.6140237908041,0.7826821946169772,0.7812049446974626,0.7884303797468356,0.41587258936756016
469.0,1.4683055485617973,-1.235772312122881,1.4456627313053187,0.48570147946563375,1.5359606344662606,0.8996302165874274,6.785073296212259,0.92853882725832,0.9170869054609513,1.0311842105263156,0.4285802007862886
470.0,1.8568341688427645,-1.605896995670004,0.9473200823745161,0.4191719011448649,1.3735566743910625,0.8911917098445595,6.47225496050023,0.662761139896373,0.6587191860465117,0.6958666666666667,0.31681030820077377
471.0,1.402518258095834,-1.3959939509919743,1.1691637907526604,0.4000075470798923,1.4882195348551255,0.8830832902224521,6.57399543077652,0.7446885669943094,0.7416449912126538,0.7676769911504425,0.39695279830909524
472.0,0.9197839431617555,-1.0850960613466523,1.6809033174026808,0.5740864334724821,1.661172785799019,0.8732612055641422,6.998321240738471,1.1694904688304997,1.1410991150442478,1.3651138211382112,0.5069650846586119
473.0,1.0653560003621865,-0.8874004119488654,1.3634764554245427,0.4801511714129936,1.624884054375284,0.846749226006192,6.7977097099341,0.957187306501548,0.9372437538086531,1.0673804713804713,0.48473166463024053
474.0,0.880945175732375,-0.9680304250026304,1.0148757975202165,0.2513572469427772,1.2099678286827977,0.7608024691358025,6.417278438827705,0.641679012345679,0.6442021636240703,0.6336537634408602,0.1897523063982528
475.0,1.4599799496963137,-1.5020043465849255,1.3529815769788331,0.4855841129087521,1.7829600035653137,0.9116424116424117,6.709484844487147,0.8622453222453222,0.8511453819840364,0.9767705882352941,0.5778851783021367
476.0,0.9530470215606276,-0.9255025296615413,1.072748449481418,0.4449743984193623,1.5262594924271595,0.8182751540041068,6.6611783014333374,0.8195939425051334,0.8102892095357591,0.8614915254237288,0.42186256789068555
477.0,1.4390731903569547,-1.555527708220926,0.7907022573604996,0.42472904634306413,1.4682014114092676,0.8741687979539642,6.438968158577303,0.6424736572890026,0.63761439438268,0.6762317073170732,0.38341951987461637
478.0,2.2043775488774497,-1.9691945884965676,0.7636092486766277,0.3154762827504831,1.16420574165049,0.9061371841155235,6.1808570175671695,0.48922640536358947,0.48927603870233355,0.48874725274725284,0.1513297172153032
479.0,1.5573893003387507,-1.3331294299928271,1.5893755832563365,0.4729128441179356,1.7594109355312848,0.9207507820646507,6.785357318980384,0.934660062565172,0.9206240090600227,1.0977368421052633,0.5646369855706811
