participant,v1,v2,a,ndt,alpha,accuracy_percentage,mean_log_rt,RT_mean_correct_error,mean_correct,mean_Crror,log_alpha_mean
62.0,1.123215143297206,-0.8631211435531695,1.0208561798771505,0.4643299529054264,1.4492476721321779,0.8265682656826568,6.660023975631981,0.8196162361623616,0.8044910714285715,0.8917021276595744,0.36965503209260125
63.0,0.8246372697053855,-0.9147106328162714,0.46130003274370013,0.282782962653461,1.3013607827900604,0.7209985315712188,6.075495658064058,0.43890455212922175,0.44221894093686354,0.4303394736842105,0.2628539159588691
64.0,2.444872906530883,-2.407403472272621,1.197692922635322,0.4677688645996339,1.420824507312118,0.9344141488577745,6.534460669748163,0.6999255711127487,0.6968083596214512,0.7443370786516855,0.3506363922417494
65.0,2.2694306474194015,-2.0684848342417763,0.8817974891621999,0.3660598574088285,1.566330330522858,0.9220287660862982,6.301536322115253,0.5557093111279334,0.554952380952381,0.5646601941747572,0.44818612164169397
66.0,1.229517942295156,-1.081705275020665,1.0517168342540764,0.43858073034541983,1.6078657155596714,0.8390977443609022,6.589274595089626,0.7651759398496242,0.7496818996415772,0.8459766355140186,0.47407930194775966
67.0,2.024453687122575,-1.7354140528211974,1.7110020518403566,0.4193853763589948,1.6831916754465275,0.9515151515151515,6.688782733094984,0.8347689393939394,0.833047770700637,0.868546875,0.5202995248762255
68.0,2.2537565296555524,-2.0775665579333875,1.1156429450146872,0.35443721255210886,1.418552641855916,0.922509225092251,6.369866465367399,0.5971372693726937,0.5956183999999999,0.6152190476190476,0.34898647446984876
69.0,1.6648193078749747,-1.4962176779184384,1.0917059503380915,0.34379339930410746,1.422139806144168,0.8822641509433963,6.43398461739968,0.6456822641509434,0.641272882805817,0.678724358974359,0.35141124150216446
70.0,1.9154193389606262,-2.022784499022534,0.7680910316587881,0.3926138707850877,1.2813638035332042,0.8977020014825797,6.339294055381472,0.5733202372127502,0.572962014863749,0.576463768115942,0.2471515107897156
71.0,1.447707041424216,-1.3282971132215937,1.0592544091411529,0.45007041263235703,1.3309047361694717,0.889054355919583,6.6114495180712645,0.7691518987341772,0.7614907872696818,0.8305436241610737,0.2846904205160496
72.0,1.6847778364961283,-1.6422108853406463,1.0411827423386193,0.3819546187997285,1.606281703192002,0.8970917225950783,6.4434255610142905,0.6504362416107382,0.6491463009143807,0.6616811594202898,0.4733660133204634
73.0,1.4856336706351994,-1.7934344632424422,1.4639406093267515,0.356742304670958,1.341599163594999,0.8691376701966718,6.584012223497201,0.7446891074130106,0.7428807658833768,0.7566994219653179,0.2932159251721154
74.0,1.6570615257452816,-1.5195839447364794,1.0738114087478257,0.4613082824496025,1.6076161753344547,0.9039463886820551,6.581265075180036,0.7471511541325391,0.7395313014827017,0.8188604651162791,0.4740646646852596
75.0,2.7410950411244963,-2.330288434864545,2.332701850601913,0.20133172750646494,1.3308634224062499,0.9118564742589703,6.456581373209271,0.6596575663026522,0.6607852865697177,0.647991150442478,0.2850903320767084
76.0,0.981442347211109,-1.2019036375429044,1.389710264814626,0.29209078132628263,1.3132269458895924,0.7645283018867924,6.602511901523858,0.763331320754717,0.759416584402764,0.7760416666666666,0.2717337365865602
77.0,2.023064048045277,-1.5851267068980843,0.9611304475474067,0.34115884197538615,1.5696874676828603,0.9038884812912693,6.330294331731512,0.5805707997065297,0.577997564935065,0.6047709923664122,0.45028756750952326
78.0,2.2920263395822267,-2.1531159025427655,1.6740103805030455,0.19686694247257908,1.2296504582541723,0.875748502994012,6.306403705941862,0.5616676646706587,0.567625641025641,0.5196746987951808,0.205990823980432
79.0,1.0229525991786192,-1.0918299804464864,1.723620318724657,0.4729143794205914,1.9985083752104627,0.8885542168674698,6.878289246694896,1.0577552710843374,1.0368788135593219,1.2242027027027027,0.692299958158965
80.0,0.3730441388059847,-0.5329710648339704,1.8871665795616281,0.5947713790173419,1.6166155704460783,0.7664670658682635,7.239842015040498,1.52163248502994,1.500189453125,1.5920096153846153,0.47829082852698046
81.0,1.0966701595051336,-0.9624622000409545,1.57320164928279,0.19997939700964762,1.0694716917440568,0.7903596021423106,6.618983223971175,0.773982402448355,0.7991636011616651,0.6790474452554744,0.06652394049099528
82.0,1.4527460423284544,-1.4464906191228615,1.9186757901415818,0.2525795671242144,1.3856358582209667,0.814900153609831,6.656251312726106,0.8158701996927803,0.8083185673892554,0.8491161825726141,0.3256232970139417
83.0,1.2718141730071153,-1.1795065603682942,1.2464443344427263,0.5004655816610987,1.5271593568104687,0.8787202380952381,6.758962209975403,0.8947120535714286,0.89248433530906,0.9108527607361963,0.4224908116102329
84.0,1.5342164084932295,-1.2538585964922742,1.4433535463063412,0.45127755304536776,2.002446139673681,0.9037037037037037,6.685062230441168,0.8603777777777778,0.8456786885245903,0.9983230769230768,0.6942775824493811
85.0,0.7986675201529578,-0.902246480595168,1.2612147357193542,0.3775862528983378,1.6125927260311808,0.7934451219512195,6.670646668035114,0.83696875,0.8335033621517771,0.850280442804428,0.47693662820960464
86.0,2.1363791366412364,-1.8534348703077448,0.8311017305615839,0.34624035449961355,1.2516969595686922,0.9106351550960118,6.283601015422111,0.5435147710487446,0.5441703163017032,0.5368347107438017,0.2236723588902531
87.0,1.6606352945973901,-1.2634446999017972,1.2988085288877238,0.4209655506889235,1.77953163825672,0.9005315110098709,6.612431046820078,0.7849362186788155,0.7763018549747049,0.8631068702290077,0.5758406421959837
88.0,1.828929966024003,-1.6427872226965818,1.1344627980562794,0.4058044726669875,1.462145909403112,0.8997005988023952,6.51519155396692,0.6967252994011977,0.6911647254575707,0.7466044776119404,0.37922213063062665
89.0,0.5830230498371614,-0.8494632381229758,1.6318918228920474,0.4118947078413865,1.7681812587671586,0.8088788562829194,6.884669992300382,1.06603611738149,1.0577423255813954,1.1011377952755903,0.5690396958517006
90.0,1.2640723517888681,-1.5249457708109646,1.3836652939204683,0.383554244174059,1.4834621055084234,0.8665689149560117,6.634029066142108,0.7921356304985336,0.7899458544839255,0.8063571428571429,0.3937704303800789
91.0,0.9589929938016114,-0.7822099570025292,1.9373731067347828,0.49294587489724306,1.8609377588279334,0.8619402985074627,7.048924675479684,1.2576358208955223,1.2361645021645022,1.3916864864864864,0.6205870442083298
92.0,0.7246583377026443,-0.726791355107438,1.3977527240686605,0.42104088968596315,1.6713682411649693,0.7892777364110201,6.785697494194263,0.9572620997766194,0.9337603773584906,1.0452897526501768,0.5123734866754721
93.0,2.0079233632309927,-1.6794054002108583,1.4499193899123126,0.4694024937759402,1.8569329080306256,0.9436513899323816,6.669736440621936,0.8253403456048084,0.8164753184713376,0.9738,0.6186463605106604
94.0,1.1453162452550125,-1.2241644293226306,0.8320076873061802,0.33306506441410827,1.083304881574524,0.8111524163568773,6.410783618667454,0.6175033457249071,0.6202832263978001,0.6055629921259842,0.07936939121813211
95.0,1.7223065777009863,-1.1703419812903413,0.9262201100577855,0.3623350543424758,1.3541911785792313,0.8690119760479041,6.4274565019719025,0.639997754491018,0.6360077519379844,0.6664685714285714,0.3022489779178936
96.0,1.2775991672134412,-1.1598820636499139,1.1488228120218489,0.4646444700561702,1.3711858150765046,0.8674157303370786,6.689590025128283,0.8368584269662922,0.8290751295336787,0.8877796610169492,0.3145682281864183
97.0,1.2884289413198433,-1.4006068519659305,1.1145153364589426,0.452679357084295,1.638897485395061,0.8809523809523809,6.6144643260282265,0.7768846726190475,0.7701976351351352,0.82636875,0.49327583375585965
98.0,1.4984624930906194,-1.186590594163503,1.6484393661026748,0.34722184761327635,1.8185219365656506,0.9125,6.681600711430666,0.8487647058823531,0.8408404512489928,0.9314033613445378,0.5974986187772662
99.0,2.2855236379949666,-2.078438876784502,1.0982906495082474,0.4169751263193759,1.599025781154188,0.93993993993994,6.456232467272217,0.6521306306306306,0.6498666134185304,0.6875625000000001,0.4688774362917282
100.0,1.4808230865760876,-1.3139451322522888,2.4871702169805934,0.18204346753846243,1.4200040276287902,0.851685393258427,6.801446307281578,0.9591640449438201,0.9586481970096747,0.9621262626262627,0.3499780363672072
101.0,0.5013164506911412,-1.0815695445850309,0.639937971648575,0.3700183259770574,1.2793304111563673,0.7517032551097653,6.39886127523316,0.6187002271006813,0.6154229607250755,0.6286219512195121,0.24515962483752338
102.0,2.1392518306275257,-1.9238315335956429,1.042905702528876,0.3667058165749897,1.6237414569969275,0.9287321830457614,6.376759933099977,0.6014906226556639,0.6038029079159936,0.5713578947368422,0.4842352140126002
103.0,2.5469890678002787,-1.5498560653696458,1.3053161427585993,0.34042801575013776,1.984241717048709,0.9383458646616541,6.406848528790677,0.6361157894736842,0.6361778846153846,0.635170731707317,0.685118403003107
104.0,0.9928110862039186,-1.0719101479551052,1.327052323939666,0.4686960144792596,1.9022185316304887,0.8392721758908264,6.726309136632294,0.8834268385140258,0.873784101174345,0.9337783018867926,0.6424870843137062
105.0,2.1315485633389057,-1.7296980354607823,1.1433787371930273,0.3770543967799763,1.5978244364340626,0.9061345158906134,6.447585726084974,0.6476112342941612,0.6475701468189233,0.648007874015748,0.4681772349872067
106.0,1.1306453032369392,-1.4387956999794103,1.333407556442293,0.4536808396540099,1.7063761116218397,0.8824867323730099,6.692300226586672,0.8497164518574677,0.8365154639175257,0.9488516129032258,0.533746996547387
107.0,2.1029712166838985,-1.7100137638977766,0.9794765315836481,0.36306112918572403,1.160095734748955,0.9074626865671642,6.388833435794908,0.6047044776119402,0.6059983552631579,0.5920161290322581,0.14751494821749683
108.0,1.485188644100584,-1.3050028294599696,1.3525748562241948,0.39220461035976323,1.5506805395424512,0.8901345291479821,6.621996321801011,0.7922458893871449,0.7829135180520571,0.8678571428571428,0.4380652176646534
109.0,0.8621100518855083,-0.8250643456997293,1.476449141154301,0.4291536503300578,1.9102621395669335,0.8161708619374524,6.772725839596836,0.9530953470633103,0.9365495327102803,1.0265560165975103,0.6467618887213913
110.0,1.4072422633435926,-1.4917632864805626,1.4011800517660595,0.45665766762639604,1.6911678745334022,0.9073795180722891,6.701442495391303,0.8548652108433735,0.8443626556016598,0.9577560975609756,0.524866712582249
111.0,1.08879146535521,-1.073028435482009,1.0969760292974746,0.48005062931342335,1.3229561158799383,0.8343108504398827,6.719320062230662,0.8544032258064516,0.8540720562390158,0.8560707964601769,0.27873391265739017
112.0,1.8664860983568385,-1.8366019018409758,2.5540226165569555,0.11564646645359987,1.1201520235084104,0.7789799072642968,6.582336846594016,0.7447627511591962,0.7531200396825397,0.7153076923076923,0.11242454994351765
113.0,1.3410729757500885,-1.116246922668158,0.8782777166458476,0.42601970523053123,1.6037588106093426,0.8422619047619048,6.491083876893926,0.6887217261904762,0.6766263250883392,0.753306603773585,0.47139177495969853
114.0,0.9408836993388077,-1.0408684278836875,1.2948762464237422,0.4048035390243637,1.4915037019298572,0.8541033434650456,6.708338740133818,0.8672667173252279,0.8601040925266904,0.9091979166666667,0.39843193812140065
115.0,1.5737516371910467,-1.4141244010875889,1.6107187967830419,0.44565669723303825,1.8857889889197401,0.929093567251462,6.74141592308316,0.9025519005847954,0.8882580645161291,1.0898453608247423,0.6340560120823734
116.0,1.00243565009551,-0.7031386923326871,1.1962861025477374,0.39849006166086165,1.6631522967788237,0.7948529411764705,6.644015260908177,0.8226875,0.8101692876965773,0.871189964157706,0.507755220898616
117.0,2.7699510202666207,-1.1918850694465069,1.4812215156294672,0.34862092160123864,1.8300717644114455,0.9256806475349522,6.533706697303274,0.7251000735835174,0.7218839427662957,0.765158415841584,0.6040126723266712
118.0,1.5773183508968882,-0.8830650953797967,1.139020721856861,0.36192442105973255,1.3472706877969536,0.8256410256410256,6.5537264920325775,0.7286278388278389,0.7243655723158828,0.7488109243697478,0.29714832210886544
119.0,1.3774508681311013,-1.5088202375397504,1.4073543928271894,0.4680708772433874,1.711266492624709,0.9061561561561562,6.7188326593068615,0.870123123123123,0.8582758906379454,0.98452,0.5367053275674307
120.0,1.3587276094032796,-1.2937937990633637,1.0445546021300882,0.39980117638671936,1.742316012140966,0.8678117998506348,6.499304631723933,0.6909514563106796,0.688631669535284,0.7061807909604519,0.5543963930738867
121.0,1.0935789576229356,-1.3359881283505892,1.0303686638090366,0.47473753851574363,1.3704928076955847,0.8602391629297459,6.657547840125148,0.8003908819133034,0.7988592528236316,0.8098181818181819,0.3140533004892425
122.0,1.6629370666607997,-1.708516334131898,0.9129633706452749,0.41118448101358446,1.40789906995681,0.8954005934718101,6.452372467219224,0.6492581602373888,0.646728251864126,0.6709148936170212,0.34132255971228503
123.0,0.9570456070336364,-1.1771485338360905,0.9820040398350753,0.40731601451403276,1.4872322662899873,0.8311209439528023,6.561482000837631,0.7331954277286137,0.7333984028393966,0.7321965065502184,0.39591358283053485
124.0,0.4157891807460246,-0.7486925204738254,2.1906069131653823,0.5419689997418574,1.1307073807723376,0.7912698412698412,7.2893521097328655,1.581247619047619,1.5860270812437312,1.5631292775665402,0.12072782855981652
125.0,0.8832971978044712,-1.0470665893342337,1.8244390789767353,0.5322229271789165,1.2792109242366958,0.8562962962962963,7.038962768288639,1.2103533333333332,1.1950060553633217,1.3018041237113402,0.24494469011760547
126.0,1.3114544686255587,-1.0028764291728116,1.586873689210325,0.5283493282994914,1.9290832344820363,0.8854559155990958,6.880313800694326,1.0390640542577243,1.0195046808510637,1.190263157894737,0.6567067026174819
127.0,0.7483157874503799,-1.058322509823338,1.6754064406798101,0.40025143540107494,1.9050749663972464,0.8561746987951807,6.828784289131704,1.0029864457831323,0.9946385224274407,1.0526806282722514,0.6439365780276783
128.0,2.1500970325107844,-1.8751465914594825,1.373292451306734,0.3733933260332933,1.9918078083984845,0.954858454475899,6.479182378558184,0.6877934200459067,0.6888573717948717,0.6652881355932203,0.6889534022079734
129.0,1.54128202381288,-1.341846582503127,1.3624402868816974,0.3322193795241667,1.4918237288989,0.8698269375470279,6.551549856447702,0.7320887885628292,0.7295899653979239,0.74878612716763,0.3994165466392288
130.0,0.9804546772935929,-1.0609382710392852,1.5332926795714032,0.4575417663950135,1.763338344521535,0.8686186186186187,6.825696970681513,0.9847815315315314,0.9735531547104581,1.0590171428571429,0.5665084714527205
131.0,1.3535974643412125,-1.3604640714863148,1.0293277345690215,0.4612315613667979,1.1787981390392248,0.8727941176470588,6.626652972076076,0.7758154411764705,0.7704102780117944,0.8129017341040463,0.16325535620424822
132.0,1.3327163937541455,-1.3917833607947818,1.2350252411893525,0.48771733424127944,1.8606911764017051,0.881578947368421,6.673875955311344,0.8312214912280702,0.8212106135986734,0.9057469135802471,0.6204748060524096
133.0,1.1110839158597643,-1.0182596508918846,1.2271382706894147,0.41678144851760823,1.5866172665346885,0.8469006721433906,6.668883737076935,0.8300634802091112,0.82505291005291,0.857780487804878,0.4606831393968115
134.0,1.9482491273465565,-1.4295808299111763,1.464048695341307,0.3760259902994146,1.5685009303846762,0.9170437405731523,6.608223410760887,0.7723174962292608,0.774734375,0.7455999999999999,0.44957901596015754
135.0,1.5210980855890632,-1.5953188018472306,1.2054168531717944,0.39868520336360275,1.534574701374943,0.8905325443786982,6.556180564100852,0.7277426035502957,0.7273064784053156,0.7312905405405405,0.42761115023418045
136.0,1.7601488279771882,-1.7560732636713858,2.013043151685876,0.17189359979932659,1.1469884779614106,0.7977859778597786,6.522151699852669,0.6995867158671587,0.7025319148936169,0.6879671532846715,0.13637500092728028
